x,y,z
-0.003187127464135492,0.22520267382133985,1.3513513513513513
-0.010289231385415695,0.22549109732293854,1.3543543543543544
-0.0174126016898572,0.22555510797796197,1.3573573573573574
-0.024550133737056726,0.22539365462609734,1.3603603603603605
-0.031694677852100665,0.22500591145395604,1.3633633633633633
-0.03883904648622742,0.22439127978616896,1.3663663663663663
-0.04597602144553256,0.22354938964854312,1.3693693693693694
-0.05309836118045694,0.22248010110077288,1.3723723723723724
-0.06019880812869362,0.2211835053364316,1.3753753753753755
-0.067270096104072,0.21965992554820638,1.3783783783783783
-0.07430495772391332,0.2179099175565726,1.3813813813813813
-0.08129613186725078,0.21593427020035413,1.3843843843843844
-0.08823637115630083,0.21373400548784616,1.3873873873873874
-0.09511844945346158,0.21131037850743764,1.3903903903903905
-0.10193516936611435,0.20866487709690631,1.3933933933933933
-0.10867936975145336,0.20579922127081166,1.3963963963963963
-0.11534393321352017,0.2027153624056716,1.3993993993993994
-0.12192179358464736,0.19941548218284,1.4024024024024024
-0.1284059433834457,0.19590199128928082,1.4054054054054055
-0.1347894412415176,0.19217752787666342,1.4084084084084083
-0.141065419291048,0.18824495577947709,1.4114114114114114
-0.14722709050545127,0.18410736249310697,1.4144144144144144
-0.15326775598527978,0.17976805691306663,1.4174174174174174
-0.15918081218160843,0.17523056683684646,1.4204204204204205
-0.1649597580491743,0.17049863623007383,1.4234234234234233
